Country/Region,Date,Downloads,Revenue,Spend,Gross Margin,Gross Margin per Download,DAU,ARPDAU
United States,12/18/2017,1,0.0,0,0.0,0.0,0,N/A
United States,12/23/2017,1,0.0,0,0.0,0.0,0,N/A
United States,12/26/2017,1,0.0,0,0.0,0.0,0,N/A
United States,12/27/2017,4,0.0,0,0.0,0.0,0,N/A
United States,12/28/2017,2,0.0,0,0.0,0.0,0,N/A
United States,12/29/2017,1,0.0,0,0.0,0.0,0,N/A
United States,12/30/2017,1,0.0,0,0.0,0.0,0,N/A
United States,12/31/2017,2,0.0,0,0.0,0.0,0,N/A
United States,01/02/2018,1,0.0,0,0.0,0.0,0,N/A
United States,01/04/2018,1,0.0,0,0.0,0.0,0,N/A
United States,01/05/2018,0,0.09,0,0.09,N/A,0,N/A
United States,01/06/2018,2,0.0,0,0.0,0.0,0,N/A
United States,01/07/2018,1,0.0,0,0.0,0.0,0,N/A
United States,01/09/2018,1,0.06,0,0.06,0.06,0,N/A
United States,01/10/2018,2,0.58,0,0.58,0.29,0,N/A
United States,01/11/2018,1,0.08,0,0.08,0.08,0,N/A
United States,01/13/2018,3,0.0,0,0.0,0.0,0,N/A
United States,01/14/2018,2,0.0,0,0.0,0.0,0,N/A
United States,01/16/2018,1,0.0,0,0.0,0.0,0,N/A
United States,01/17/2018,1,0.0,0,0.0,0.0,0,N/A
United States,01/18/2018,3,0.0,0,0.0,0.0,0,N/A
United States,01/19/2018,1,0.21,0,0.21,0.21,0,N/A
United States,01/20/2018,4,0.01,0,0.01,0.0,0,N/A
United States,01/21/2018,1,0.0,0,0.0,0.0,0,N/A
United States,01/22/2018,1,0.0,0,0.0,0.0,0,N/A
United States,01/25/2018,2,0.0,0,0.0,0.0,0,N/A
United States,01/27/2018,1,0.0,0,0.0,0.0,0,N/A
United States,01/28/2018,2,0.38,0,0.38,0.19,0,N/A
United States,01/29/2018,1,0.0,0,0.0,0.0,0,N/A
United States,01/30/2018,1,0.56,0,0.56,0.56,0,N/A
United States,01/31/2018,1,0.0,0,0.0,0.0,0,N/A
United States,02/01/2018,1,0.0,0,0.0,0.0,0,N/A
United States,02/02/2018,1,0.0,0,0.0,0.0,0,N/A
United States,02/03/2018,1,0.0,0,0.0,0.0,0,N/A
United States,02/04/2018,1,0.07,0,0.07,0.07,0,N/A
United States,02/05/2018,1,0.22,0,0.22,0.22,0,N/A
United States,02/06/2018,1,0.0,0,0.0,0.0,0,N/A
United States,02/07/2018,2,0.57,0,0.57,0.28,0,N/A
United States,02/10/2018,2,0.0,0,0.0,0.0,0,N/A
United States,02/12/2018,1,0.0,0,0.0,0.0,0,N/A
United States,02/13/2018,3,0.0,0,0.0,0.0,0,N/A
United States,02/14/2018,1,0.0,0,0.0,0.0,0,N/A
United States,02/15/2018,5,0.0,0,0.0,0.0,0,N/A
United States,02/16/2018,2,0.0,0,0.0,0.0,0,N/A
United States,02/17/2018,2,0.0,0,0.0,0.0,0,N/A
United States,02/18/2018,5,0.0,0,0.0,0.0,0,N/A
United States,02/19/2018,3,0.56,0,0.56,0.19,0,N/A
United States,02/20/2018,3,0.56,0,0.56,0.19,0,N/A
United States,02/21/2018,3,0.0,0,0.0,0.0,0,N/A
United States,02/22/2018,2,0.0,0,0.0,0.0,0,N/A
United States,02/25/2018,4,0.11,0,0.11,0.03,0,N/A
United States,02/26/2018,1,0.01,0,0.01,0.01,0,N/A
United States,02/27/2018,2,0.55,0,0.55,0.27,0,N/A
United States,02/28/2018,0,0.06,0,0.06,N/A,0,N/A
United States,03/01/2018,2,0.0,0,0.0,0.0,0,N/A
United States,03/02/2018,1,0.05,0,0.05,0.05,0,N/A
United States,03/03/2018,2,0.0,0,0.0,0.0,0,N/A
United States,03/04/2018,2,0.0,0,0.0,0.0,0,N/A
United States,03/05/2018,2,0.57,0,0.57,0.29,0,N/A
United States,03/07/2018,1,0.0,0,0.0,0.0,0,N/A
United States,03/08/2018,1,0.57,0,0.57,0.57,0,N/A
United States,03/09/2018,3,0.0,0,0.0,0.0,0,N/A
United States,03/10/2018,5,1.72,0,1.72,0.34,0,N/A
United States,03/11/2018,1,0.57,0,0.57,0.57,0,N/A
United States,03/14/2018,0,0.13,0,0.13,N/A,0,N/A
United States,03/16/2018,0,0.03,0,0.03,N/A,0,N/A
United States,03/17/2018,3,0.58,0,0.58,0.19,0,N/A
United States,03/18/2018,0,0.05,0,0.05,N/A,0,N/A
United States,03/19/2018,1,0.23,0,0.23,0.23,0,N/A
United States,03/20/2018,1,0.0,0,0.0,0.0,0,N/A
United States,03/21/2018,2,0.0,0,0.0,0.0,0,N/A
United States,03/22/2018,2,0.57,0,0.57,0.29,0,N/A
United States,03/23/2018,1,0.0,0,0.0,0.0,0,N/A
United States,03/25/2018,0,0.05,0,0.05,N/A,0,N/A
United States,03/26/2018,1,0.19,0,0.19,0.19,0,N/A
United States,03/28/2018,1,0.0,0,0.0,0.0,0,N/A
United States,03/30/2018,2,0.0,0,0.0,0.0,0,N/A
United States,03/31/2018,1,0.0,0,0.0,0.0,0,N/A
United States,04/01/2018,1,0.05,0,0.05,0.05,0,N/A
United States,04/04/2018,2,0.0,0,0.0,0.0,0,N/A
United States,04/05/2018,0,0.06,0,0.06,N/A,0,N/A
United States,04/08/2018,1,0.0,0,0.0,0.0,0,N/A
United States,04/10/2018,2,0.0,0,0.0,0.0,0,N/A
United States,04/11/2018,2,0.0,0,0.0,0.0,0,N/A
United States,04/12/2018,2,0.0,0,0.0,0.0,0,N/A
United States,04/14/2018,0,0.03,0,0.03,N/A,0,N/A
United States,04/15/2018,1,0.0,0,0.0,0.0,0,N/A
United States,04/17/2018,1,0.12,0,0.12,0.12,0,N/A
United States,04/18/2018,0,0.15,0,0.15,N/A,0,N/A
United States,04/19/2018,1,0.0,0,0.0,0.0,0,N/A
Uruguay,02/07/2017,1,0.0,0,0.0,0.0,0,N/A
Uruguay,02/27/2017,1,0,0,0,0.0,0,N/A
Uruguay,06/23/2017,0,0.01,0,0.01,N/A,0,N/A
Uruguay,07/29/2017,1,0.0,0,0.0,0.0,0,N/A
Uruguay,11/20/2017,1,0.0,0,0.0,0.0,0,N/A
Lebanon,05/30/2015,1,0,0,0,0.0,0,N/A
Lebanon,01/28/2017,1,0,0,0,0.0,0,N/A
Lebanon,05/19/2017,1,0.0,0,0.0,0.0,0,N/A
Lebanon,06/09/2017,1,0.0,0,0.0,0.0,0,N/A
Lebanon,06/29/2017,1,0.0,0,0.0,0.0,0,N/A
Lebanon,07/31/2017,1,0,0,0,0.0,0,N/A
Lebanon,03/26/2018,1,0.0,0,0.0,0.0,0,N/A
Laos,08/03/2017,1,0,0,0,0.0,0,N/A
Taiwan,12/01/2016,1,0,0,0,0.0,0,N/A
Taiwan,02/24/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,02/27/2017,1,0,0,0,0.0,0,N/A
Taiwan,03/09/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,04/23/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,05/12/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,05/21/2017,0,0.03,0,0.03,N/A,0,N/A
Taiwan,05/29/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,06/10/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,06/15/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,06/21/2017,1,0.01,0,0.01,0.01,0,N/A
Taiwan,07/02/2017,1,0.02,0,0.02,0.02,0,N/A
Taiwan,07/05/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,07/18/2017,2,0.0,0,0.0,0.0,0,N/A
Taiwan,07/21/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,08/15/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,08/29/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,09/23/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,09/27/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,10/08/2017,1,0.05,0,0.05,0.05,0,N/A
Taiwan,11/24/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,12/07/2017,1,0.0,0,0.0,0.0,0,N/A
Taiwan,02/02/2018,1,0.0,0,0.0,0.0,0,N/A
Taiwan,02/15/2018,1,0,0,0,0.0,0,N/A
Taiwan,03/07/2018,1,0.0,0,0.0,0.0,0,N/A
Taiwan,04/19/2018,1,0.0,0,0.0,0.0,0,N/A
Trinidad and Tobago,01/10/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,08/02/2015,2,0.65,0,0.65,0.33,0,N/A
Turkey,08/17/2015,1,0.63,0,0.63,0.63,0,N/A
Turkey,03/20/2016,1,0.58,0,0.58,0.58,0,N/A
Turkey,06/19/2016,1,0.57,0,0.57,0.57,0,N/A
Turkey,11/20/2016,1,0,0,0,0.0,0,N/A
Turkey,11/23/2016,1,0,0,0,0.0,0,N/A
Turkey,11/28/2016,2,0,0,0,0.0,0,N/A
Turkey,12/05/2016,1,0,0,0,0.0,0,N/A
Turkey,12/08/2016,1,0,0,0,0.0,0,N/A
Turkey,12/11/2016,1,0,0,0,0.0,0,N/A
Turkey,01/26/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,02/10/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,02/26/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,03/01/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,03/02/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,03/06/2017,0,0.02,0,0.02,N/A,0,N/A
Turkey,03/13/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,03/20/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,03/30/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,04/01/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,04/04/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,04/06/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,04/10/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,04/19/2017,2,0.0,0,0.0,0.0,0,N/A
Turkey,04/29/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,05/25/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,05/29/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,05/31/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,06/15/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,06/16/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,06/19/2017,0,0.1,0,0.1,N/A,0,N/A
Turkey,07/02/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,07/14/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,07/18/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,07/29/2017,2,0.0,0,0.0,0.0,0,N/A
Turkey,08/09/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,08/11/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,08/15/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,08/22/2017,2,0.59,0,0.59,0.3,0,N/A
Turkey,09/15/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,10/16/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,11/02/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,11/09/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,11/27/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,11/28/2017,1,0.0,0,0.0,0.0,0,N/A
Turkey,11/30/2017,1,0,0,0,0.0,0,N/A
Turkey,12/02/2017,1,0.01,0,0.01,0.01,0,N/A
Turkey,01/03/2018,2,0.0,0,0.0,0.0,0,N/A
Turkey,01/07/2018,0,0.01,0,0.01,N/A,0,N/A
Turkey,01/11/2018,2,0.01,0,0.01,0.0,0,N/A
Turkey,01/12/2018,1,0.0,0,0.0,0.0,0,N/A
Turkey,01/16/2018,1,0.0,0,0.0,0.0,0,N/A
Turkey,01/17/2018,1,0.0,0,0.0,0.0,0,N/A
Turkey,01/20/2018,1,0.0,0,0.0,0.0,0,N/A
Turkey,01/22/2018,1,0,0,0,0.0,0,N/A
Turkey,02/01/2018,2,0.0,0,0.0,0.0,0,N/A
Turkey,02/16/2018,1,0,0,0,0.0,0,N/A
Turkey,02/23/2018,1,0.0,0,0.0,0.0,0,N/A
Turkey,03/17/2018,1,0.01,0,0.01,0.01,0,N/A
Turkey,03/25/2018,1,0.57,0,0.57,0.57,0,N/A
Turkey,04/04/2018,0,0.01,0,0.01,N/A,0,N/A
Turkey,04/05/2018,1,0.0,0,0.0,0.0,0,N/A
Turkey,04/15/2018,1,0.0,0,0.0,0.0,0,N/A
Sri Lanka,03/22/2017,1,0.0,0,0.0,0.0,0,N/A
Sri Lanka,04/02/2017,1,0.0,0,0.0,0.0,0,N/A
Sri Lanka,04/16/2017,1,0,0,0,0.0,0,N/A
Sri Lanka,04/20/2017,1,0.0,0,0.0,0.0,0,N/A
Sri Lanka,05/04/2017,1,0.0,0,0.0,0.0,0,N/A
Sri Lanka,06/05/2017,1,0,0,0,0.0,0,N/A
Sri Lanka,07/12/2017,1,0.0,0,0.0,0.0,0,N/A
Sri Lanka,02/24/2018,1,0.0,0,0.0,0.0,0,N/A
Sri Lanka,03/30/2018,1,0.0,0,0.0,0.0,0,N/A
Latvia,03/04/2017,1,0.0,0,0.0,0.0,0,N/A
Latvia,03/23/2017,0,0.01,0,0.01,N/A,0,N/A
Latvia,05/15/2017,1,0.0,0,0.0,0.0,0,N/A
Latvia,05/16/2017,0,0.03,0,0.03,N/A,0,N/A
Latvia,07/16/2017,1,0.0,0,0.0,0.0,0,N/A
Latvia,08/12/2017,1,0.04,0,0.04,0.04,0,N/A
Lithuania,12/11/2016,1,0,0,0,0.0,0,N/A
Lithuania,12/15/2016,1,0.0,0,0.0,0.0,0,N/A
Lithuania,02/19/2017,1,0.0,0,0.0,0.0,0,N/A
Lithuania,04/19/2017,1,0,0,0,0.0,0,N/A
Lithuania,05/16/2017,1,0.0,0,0.0,0.0,0,N/A
Lithuania,05/28/2017,1,0.0,0,0.0,0.0,0,N/A
Lithuania,06/17/2017,1,0.0,0,0.0,0.0,0,N/A
Lithuania,06/22/2017,1,0.0,0,0.0,0.0,0,N/A
Lithuania,07/05/2017,1,0.0,0,0.0,0.0,0,N/A
Lithuania,08/03/2017,1,0.0,0,0.0,0.0,0,N/A
Lithuania,08/21/2017,1,0.0,0,0.0,0.0,0,N/A
Lithuania,11/03/2017,1,0.03,0,0.03,0.03,0,N/A
Lithuania,11/22/2017,1,0.0,0,0.0,0.0,0,N/A
Lithuania,01/28/2018,0,0.01,0,0.01,N/A,0,N/A
Lithuania,03/06/2018,1,0.0,0,0.0,0.0,0,N/A
Lithuania,03/16/2018,1,0.0,0,0.0,0.0,0,N/A
Lithuania,03/27/2018,0,0.01,0,0.01,N/A,0,N/A
Luxembourg,07/09/2017,1,0.02,0,0.02,0.02,0,N/A
Luxembourg,09/09/2017,1,0,0,0,0.0,0,N/A
Luxembourg,01/21/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/20/2015,1,0.64,0,0.64,0.64,0,N/A
Thailand,07/23/2015,1,0,0,0,0.0,0,N/A
Thailand,07/24/2015,0,0.59,0,0.59,N/A,0,N/A
Thailand,10/01/2015,1,0,0,0,0.0,0,N/A
Thailand,10/02/2015,0,0.55,0,0.55,N/A,0,N/A
Thailand,12/21/2015,1,0,0,0,0.0,0,N/A
Thailand,01/19/2016,1,0,0,0,0.0,0,N/A
Thailand,04/18/2016,1,0.61,0,0.61,0.61,0,N/A
Thailand,11/14/2016,1,0,0,0,0.0,0,N/A
Thailand,11/19/2016,1,0,0,0,0.0,0,N/A
Thailand,11/20/2016,2,0,0,0,0.0,0,N/A
Thailand,11/23/2016,1,0,0,0,0.0,0,N/A
Thailand,11/24/2016,1,0,0,0,0.0,0,N/A
Thailand,12/02/2016,1,0.0,0,0.0,0.0,0,N/A
Thailand,12/19/2016,1,0,0,0,0.0,0,N/A
Thailand,01/02/2017,1,0,0,0,0.0,0,N/A
Thailand,01/05/2017,1,0,0,0,0.0,0,N/A
Thailand,01/12/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,01/18/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,02/10/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,02/13/2017,1,0,0,0,0.0,0,N/A
Thailand,02/18/2017,1,0,0,0,0.0,0,N/A
Thailand,02/19/2017,1,0.01,0,0.01,0.01,0,N/A
Thailand,03/11/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/12/2017,1,0,0,0,0.0,0,N/A
Thailand,03/14/2017,1,0,0,0,0.0,0,N/A
Thailand,03/17/2017,1,0,0,0,0.0,0,N/A
Thailand,03/18/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/21/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/22/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/24/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/25/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/28/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/29/2017,2,0.0,0,0.0,0.0,0,N/A
Thailand,04/01/2017,2,0.0,0,0.0,0.0,0,N/A
Thailand,04/02/2017,2,0.0,0,0.0,0.0,0,N/A
Thailand,04/04/2017,0,0.09,0,0.09,N/A,0,N/A
Thailand,04/05/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/07/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/08/2017,2,0.0,0,0.0,0.0,0,N/A
Thailand,04/13/2017,2,0.0,0,0.0,0.0,0,N/A
Thailand,04/16/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/17/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/19/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/21/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/24/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/25/2017,1,0,0,0,0.0,0,N/A
Thailand,05/02/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,05/07/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,05/09/2017,2,0.0,0,0.0,0.0,0,N/A
Thailand,05/10/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,05/13/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,05/16/2017,1,0,0,0,0.0,0,N/A
Thailand,05/27/2017,2,0.0,0,0.0,0.0,0,N/A
Thailand,05/28/2017,3,0.01,0,0.01,0.0,0,N/A
Thailand,05/29/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,05/30/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,06/01/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,06/02/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,06/04/2017,1,0,0,0,0.0,0,N/A
Thailand,06/07/2017,2,0.0,0,0.0,0.0,0,N/A
Thailand,06/09/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,06/17/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,06/19/2017,2,0.0,0,0.0,0.0,0,N/A
Thailand,07/07/2017,1,0.02,0,0.02,0.02,0,N/A
Thailand,07/31/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,08/01/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,08/12/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,08/14/2017,1,0.01,0,0.01,0.01,0,N/A
Thailand,08/19/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,08/22/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,08/24/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,08/25/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,08/29/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,09/03/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,09/12/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,09/20/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,09/23/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,09/29/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,10/03/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,10/06/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,10/30/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,11/12/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,11/15/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,11/24/2017,1,0.03,0,0.03,0.03,0,N/A
Thailand,11/29/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,11/30/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,12/01/2017,1,0.0,0,0.0,0.0,0,N/A
Thailand,01/06/2018,0,0.04,0,0.04,N/A,0,N/A
Thailand,01/07/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,01/09/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,01/30/2018,1,0,0,0,0.0,0,N/A
Thailand,02/02/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,02/07/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,02/08/2018,0,0.01,0,0.01,N/A,0,N/A
Thailand,02/25/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,02/26/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/01/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/02/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/05/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/11/2018,1,0,0,0,0.0,0,N/A
Thailand,03/17/2018,0,0.06,0,0.06,N/A,0,N/A
Thailand,03/28/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,03/29/2018,0,0.01,0,0.01,N/A,0,N/A
Thailand,03/30/2018,2,0.0,0,0.0,0.0,0,N/A
Thailand,04/05/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/12/2018,1,0.0,0,0.0,0.0,0,N/A
Thailand,04/13/2018,1,0,0,0,0.0,0,N/A
Thailand,04/15/2018,1,0,0,0,0.0,0,N/A
Libya,10/05/2017,1,0.0,0,0.0,0.0,0,N/A
Libya,04/03/2018,1,0.0,0,0.0,0.0,0,N/A
United Arab Emirates,08/11/2015,0,0.86,0,0.86,N/A,0,N/A
United Arab Emirates,11/04/2015,1,0.88,0,0.88,0.88,0,N/A
United Arab Emirates,08/05/2016,1,0,0,0,0.0,0,N/A
United Arab Emirates,08/06/2016,0,0.85,0,0.85,N/A,0,N/A
United Arab Emirates,11/16/2016,1,0,0,0,0.0,0,N/A
United Arab Emirates,12/09/2016,1,0,0,0,0.0,0,N/A
United Arab Emirates,01/07/2017,1,0,0,0,0.0,0,N/A
United Arab Emirates,02/10/2017,1,0,0,0,0.0,0,N/A
United Arab Emirates,03/27/2017,1,0.0,0,0.0,0.0,0,N/A
United Arab Emirates,04/22/2017,1,0.07,0,0.07,0.07,0,N/A
United Arab Emirates,04/26/2017,1,0.0,0,0.0,0.0,0,N/A
United Arab Emirates,05/10/2017,1,0,0,0,0.0,0,N/A
United Arab Emirates,06/17/2017,1,0.0,0,0.0,0.0,0,N/A
United Arab Emirates,06/22/2017,1,0.0,0,0.0,0.0,0,N/A
United Arab Emirates,12/28/2017,1,0.0,0,0.0,0.0,0,N/A
United Arab Emirates,01/16/2018,1,0.0,0,0.0,0.0,0,N/A
United Arab Emirates,01/31/2018,1,0.0,0,0.0,0.0,0,N/A
United Arab Emirates,02/08/2018,1,0,0,0,0.0,0,N/A
United Arab Emirates,02/15/2018,1,0.0,0,0.0,0.0,0,N/A
United Arab Emirates,02/23/2018,1,0.01,0,0.01,0.01,0,N/A
Afghanistan,03/03/2018,1,0.0,0,0.0,0.0,0,N/A
Iceland,01/14/2017,1,0,0,0,0.0,0,N/A
Iran,01/08/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,02/01/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,02/08/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,04/18/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,05/03/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,05/28/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,06/30/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,07/01/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,07/02/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,07/05/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,07/26/2017,1,0,0,0,0.0,0,N/A
Iran,08/23/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,09/25/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,10/17/2017,1,0.01,0,0.01,0.01,0,N/A
Iran,11/03/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,11/09/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,11/26/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,12/15/2017,1,0.0,0,0.0,0.0,0,N/A
Iran,01/09/2018,1,0,0,0,0.0,0,N/A
Iran,01/14/2018,1,0.0,0,0.0,0.0,0,N/A
Iran,02/09/2018,1,0.0,0,0.0,0.0,0,N/A
Iran,02/10/2018,1,0.0,0,0.0,0.0,0,N/A
Iran,03/12/2018,1,0,0,0,0.0,0,N/A
Iran,03/29/2018,1,0.0,0,0.0,0.0,0,N/A
Armenia,06/29/2017,1,0.0,0,0.0,0.0,0,N/A
Armenia,07/02/2017,1,0.0,0,0.0,0.0,0,N/A
Armenia,07/24/2017,1,0.0,0,0.0,0.0,0,N/A
Armenia,09/06/2017,0,0.17,0,0.17,N/A,0,N/A
Armenia,04/10/2018,1,0,0,0,0.0,0,N/A
Albania,11/21/2016,1,0,0,0,0.0,0,N/A
Albania,12/05/2016,1,0,0,0,0.0,0,N/A
Albania,01/17/2017,1,0.0,0,0.0,0.0,0,N/A
Albania,01/19/2017,0,0.02,0,0.02,N/A,0,N/A
Albania,06/25/2017,1,0.02,0,0.02,0.02,0,N/A
Albania,03/04/2018,1,0,0,0,0.0,0,N/A
Angola,11/13/2016,1,0,0,0,0.0,0,N/A
Angola,12/03/2016,1,0,0,0,0.0,0,N/A
Angola,03/28/2018,1,0,0,0,0.0,0,N/A
Argentina,09/09/2015,1,0.69,0,0.69,0.69,0,N/A
Argentina,11/14/2016,1,0,0,0,0.0,0,N/A
Argentina,11/22/2016,1,0,0,0,0.0,0,N/A
Argentina,11/28/2016,2,0,0,0,0.0,0,N/A
Argentina,12/04/2016,1,0.0,0,0.0,0.0,0,N/A
Argentina,12/06/2016,2,0,0,0,0.0,0,N/A
Argentina,12/08/2016,1,0.0,0,0.0,0.0,0,N/A
Argentina,12/11/2016,3,0.0,0,0.0,0.0,0,N/A
Argentina,12/12/2016,1,0.0,0,0.0,0.0,0,N/A
Argentina,12/14/2016,1,0.0,0,0.0,0.0,0,N/A
Argentina,12/15/2016,1,0.0,0,0.0,0.0,0,N/A
Argentina,12/25/2016,1,0.0,0,0.0,0.0,0,N/A
Argentina,01/06/2017,1,0,0,0,0.0,0,N/A
Argentina,01/10/2017,1,0.01,0,0.01,0.01,0,N/A
Argentina,01/15/2017,1,0.0,0,0.0,0.0,0,N/A
Argentina,01/21/2017,1,0.03,0,0.03,0.03,0,N/A
Argentina,01/24/2017,1,0.0,0,0.0,0.0,0,N/A
Argentina,01/26/2017,1,0.0,0,0.0,0.0,0,N/A
Argentina,01/27/2017,2,0.0,0,0.0,0.0,0,N/A
Argentina,02/01/2017,1,0.0,0,0.0,0.0,0,N/A
